ID,Source,Severity,Distance(mi),Description,Side,County,Airport_Code,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Duration,monthidx,SHour
A-3196585,Bing,2,0.043,Incident on JERROLD AVE near BAY SHORE BLVD Drive with caution.,R,San Francisco,KSFO,59.0,53.0,29.98,10.0,NNW,5.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,121,57,18
A-3196671,Bing,2,0.052,NB 101 ON OCTAVIA OFR. BLKG #2,R,San Francisco,KSFO,60.0,69.0,30.18,10.0,WNW,10.0,Fair,False,True,False,False,False,True,False,False,False,True,False,Night,Night,Night,Day,205,56,18
A-3196735,Bing,2,0.768,SB 280 JSO ALEMANY. 3 VEH TC,R,San Francisco,KSFO,48.0,77.0,30.16,10.0,S,5.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,144,57,22
A-3196932,Bing,2,0.067,IFO MUNI YARD. OCCRD NB 280 ON GENEVA OFR,L,San Francisco,KSFO,50.0,77.0,30.17,10.0,SE,3.0,Fair,False,False,False,False,False,True,False,False,False,False,False,Night,Night,Night,Night,163,57,21
A-3197948,Bing,2,0.397,WB 80 JEO SB 101. CORR DRVR SIDE DMG TO VEH,R,San Francisco,KSFO,51.0,74.0,30.18,9.0,NW,9.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,135,57,04
A-3197949,Bing,2,0.09,Incident on I-80 EB near US-101 Expect delays.,R,San Francisco,KSFO,62.0,70.0,30.07,9.0,WNW,6.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,78,55,03
A-3198592,Bing,2,0.058,SB 280 JNO GENEVA. 4 VEHS INV[Shared],R,San Francisco,KSFO,55.0,80.0,30.09,10.0,W,3.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,144,56,01
A-3198914,Bing,2,1.806,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from US-101 (I-80) to Treasure Island Rd (I-80) due to accident.,R,San Francisco,KSFO,56.0,72.0,30.01,10.0,W,15.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,745,56,15
A-3201832,Bing,2,0.652,CC ONR TO SB 101. RP 1182 IN GRY LEXS SUV VS RED FORD FUSION W/ COP TO HAND BUT DECLINED 1141[Shared],R,San Francisco,KSFO,47.0,77.0,30.2,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,122,56,02
A-3202703,Bing,2,0.287,Slow traffic on James Lick Fwy S - US-101 S from I-80 (US-101) to Vermont St (US-101) due to accident.,R,San Francisco,KSFO,53.0,74.0,30.25,10.0,NW,5.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,610,57,18
A-3202743,Bing,2,1.431,Queuing traffic on US-101 from I-280/Alemany Blvd (US-101) to Vermont St (US-101) due to accident.,R,San Francisco,KSFO,67.0,54.0,30.05,10.0,WNW,21.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,150,55,18
A-3203661,Bing,2,0.325,Slow traffic from exit [2A] to Harrison St / 5th St due to accident.,R,San Francisco,KOAK,49.0,80.0,30.15,9.0,CALM,0.0,Fair,False,True,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night,123,57,21
A-3208054,Bing,2,0.049,NB 101 JSO 280. WHI VAN VS CD,R,San Francisco,KSFO,59.0,83.0,30.12,10.0,WSW,13.0,Mostly Cloudy,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,187,57,15
A-3208055,Bing,2,0.539,NB 101 AT 280 SPLIT SF. [Appended 12:09:45] VEH ON IT'S ROOF ON RHS,R,San Francisco,KSFO,53.0,80.0,30.11,10.0,W,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,129,56,20
A-3208255,Bing,2,0.043,SB 280 TO SB 101 CON. 1039 DOT CC - LINE 22 - CMS ACTIVATED,R,San Francisco,KSFO,53.0,69.0,30.23,10.0,NNW,10.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,210,57,09
A-3208256,Bing,2,0.413,SB 101 JNO 280. 3VEH TC,R,San Francisco,KSFO,66.0,35.0,29.82,10.0,S,25.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,141,56,01
A-3208364,Bing,2,0.611,Stationary traffic on I-80 E - James Lick Fwy N from I-80 exit [433B] to exit [1] due to accident.,R,San Francisco,KSFO,54.0,75.0,30.24,10.0,WNW,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,445,56,19
A-3208770,Bing,2,0.462,OCEAN ONR TO NB 280. SPAN TRANS #355355[Shared],R,San Francisco,KSFO,59.0,46.0,30.28,10.0,NW,8.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,162,57,15
A-3208823,Bing,2,0.808,SB 280 ON MISSION OFR. BLK UNK SD VS POLE,R,San Francisco,KSFO,44.0,73.0,30.18,10.0,WNW,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,158,56,01
A-3211512,Bing,2,0.012,SB 101 JNO CESAR. VEHS ON RHS,R,San Francisco,KOAK,51.0,56.0,30.32,10.0,NNE,6.0,Fair,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night,126,57,19
A-3211513,Bing,2,0.129,SB 101 JNO CESAR BY HOSPITAL. BLOCKING RT LNEL,R,San Francisco,KOAK,55.0,83.0,30.17,10.0,W,10.0,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Day,213,56,05
A-3212295,Bing,2,0.211,Stationary traffic on CA-1 from 19th Ave exit [438] to State Highway 1 due to accident.,R,San Francisco,KSFO,54.0,66.0,29.74,10.0,W,17.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,55,56,19
A-3212617,Bing,2,0.042,Incident on US-101 SB near I-80 Expect delays.,R,San Francisco,KSFO,67.0,66.0,30.13,10.0,ENE,3.0,Fair,True,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,470,55,09
A-3213006,Bing,2,0.092,Incident on I-280 NB near 5TH ST Drive with caution.,R,San Francisco,KOAK,49.0,83.0,30.16,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,80,57,02
A-3213986,Bing,2,1.054,Slow traffic on Veterans Blvd - CA-1 from US-101 (CA-1) to Park Presidio Blvd (CA-1) due to accident.,R,San Francisco,KSFO,64.0,58.0,30.2,10.0,VAR,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,653,56,15
A-3214817,Bing,2,1.141,Queuing traffic on US-101 from I-280/Alemany Blvd (US-101) to I-80 (US-101) due to accident.,R,San Francisco,KOAK,69.0,63.0,29.92,10.0,WNW,8.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,677,55,16
A-3214828,Bing,2,0.031,Incident on 24TH ST near FOLSOM ST Drive with caution.,R,San Francisco,KSFO,59.0,81.0,29.91,10.0,W,8.0,Partly Cloudy,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night,124,55,21
A-3215039,Bing,2,0.024,E LOT GGB. TC'D W/ PARKED VEH,R,San Francisco,KSFO,48.0,63.0,30.26,10.0,WSW,3.0,Fair,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,414,56,02
A-3216042,Bing,2,0.072,Incident on FOLSOM ST near BEALE ST Drive with caution.,R,San Francisco,KOAK,57.0,62.0,29.75,10.0,WSW,16.0,Mostly Cloudy,True,True,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,104,56,21
A-3221287,Bing,2,0.177,NB 280 JSO CESAR CHAVEZ. DRVR SEEMS OUT OF IT / UNABLE TO ADV IF INJ OR HBD,R,San Francisco,KOAK,56.0,80.0,30.12,10.0,NW,3.0,Cloudy,False,True,False,False,False,False,True,False,False,False,False,Night,Night,Day,Day,145,56,06
A-3221291,Bing,2,0.004,Incident on 5TH ST near HARRISON ST Drive with caution.,R,San Francisco,KOAK,60.0,72.0,29.91,10.0,SW,22.0,Mostly Cloudy / Windy,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,98,56,08
A-3222994,Bing,2,0.0,At 4th St/5th St - Accident.,R,San Francisco,KOAK,75.0,51.0,30.03,10.0,W,13.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,34,53,13
A-3223392,Bing,2,0.474,Slow traffic from Duboce Ave exit [434A] to Haight St due to accident.,R,San Francisco,KSFO,56.0,57.0,30.16,10.0,WNW,14.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,343,56,16
A-3223988,Bing,2,0.768,Incident on US-101 NB near MARINA BLVD Drive with caution.,R,San Francisco,KSFO,50.0,71.0,30.17,10.0,WNW,9.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,79,57,22
A-3225188,Bing,2,0.3,NB 101 ON ALEMANY OFR. WHI ISUZU BOX TK VS BLK HOND HRV,R,San Francisco,KSFO,55.0,72.0,30.03,10.0,WNW,10.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,140,56,16
A-3226419,Bing,2,0.032,Incident on BUCHANAN ST near HOUSE 501 Drive with caution.,R,San Francisco,KSFO,57.0,62.0,30.05,10.0,WNW,21.0,Fair / Windy,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,103,57,14
A-3226900,Bing,2,0.252,Stationary traffic from Marin St to US-101 N due to accident.,R,San Francisco,KSFO,56.0,64.0,30.28,10.0,NW,15.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,235,57,14
A-3227340,Bing,2,0.106,Incident on I-80 WB near US-101 Road closed. Take alternate route.,R,San Francisco,KSFO,59.0,90.0,30.03,4.0,WNW,12.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,75,55,03
A-3227491,Bing,2,0.383,Accident from Market St / Octavia Blvd to S Van Ness Ave.,R,San Francisco,KSFO,42.0,85.0,30.32,10.0,S,6.0,Mostly Cloudy,False,True,False,False,False,True,False,False,False,True,False,Night,Night,Night,Day,127,57,05
A-3229114,Bing,2,0.246,Stationary traffic on James Lick Fwy S - US-101 S from Army St/Potrero Ave (US-101) to I-280/Alemany Blvd (US-101) due to accident.,R,San Francisco,KSFO,49.0,83.0,29.99,10.0,CALM,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,22,57,07
A-3230017,Bing,2,0.389,Stationary traffic on I-80 E - James Lick Fwy N from I-80 exit [433] to exit [1] due to accident.,R,San Francisco,KSFO,60.0,78.0,30.13,10.0,W,12.0,Cloudy,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night,492,56,19
A-3230407,Bing,2,0.11,Incident on US-101 NB near I-280 Right shoulder closed.,R,San Francisco,KSFO,53.0,80.0,30.11,10.0,W,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,78,56,20
A-3230449,Bing,2,0.057,BUCHANAN X OAK 501. VICT VEH // WHI HYUN ELANTRA,R,San Francisco,KSFO,57.0,62.0,30.05,10.0,WNW,21.0,Fair / Windy,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,153,57,14
A-3230917,Bing,2,0.303,NB 280 JSO 101 SF. VICT VEH // BLU 06 TOYT TACOMA,R,San Francisco,KSFO,52.0,74.0,30.11,10.0,WNW,13.0,Fair,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night,125,57,19
A-3230918,Bing,2,0.542,NB 280 JSO 101. WHI HOND ACC............OT ..OFF OFR,R,San Francisco,KSFO,50.0,71.0,30.15,10.0,WNW,12.0,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Night,Day,Day,Day,189,57,06
A-3231344,Bing,2,0.33,Slow traffic on I-80 E - James Lick Fwy N from I-80 exit [433] to exit [1] due to accident.,R,San Francisco,KSFO,56.0,80.0,30.16,10.0,WSW,5.0,Fair,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night,295,56,19
A-3231345,Bing,2,0.34,Stationary traffic on I-80 E - James Lick Fwy N from I-80 exit [433] to exit [1] due to accident.,L,San Francisco,KSFO,56.0,64.0,29.71,10.0,W,14.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,437,56,16
A-3231788,Bing,2,1.78,NB 101 JSO TP - GGB. XRAY INSIDE VEH LOOKED ALERT,R,San Francisco,KSFO,60.0,83.0,29.92,10.0,SSE,10.0,Cloudy,True,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night,83,56,23
A-3232976,Bing,2,0.168,3RD ONR TO SB 101. GRY TOYT HIGHLANDER VS GRY TOYT 4RN,R,San Francisco,KSFO,50.0,74.0,30.22,10.0,SW,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,167,56,22
A-3234256,Bing,2,0.05,Incident on 8TH ST near HOUSE 455 Drive with caution.,R,San Francisco,KSFO,69.0,53.0,30.0,9.0,NE,5.0,Fair,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,103,55,15
A-3235584,Bing,2,0.173,SB 280 JNO ALEMANY. RED TK VS UHAUL TK,R,San Francisco,KSFO,49.0,66.0,30.13,10.0,WNW,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,208,57,22
A-3240069,Bing,2,1.054,Incident on CA-1 near MACARTHUR TUNL Drive with caution.,R,San Francisco,KSFO,60.0,83.0,29.92,7.0,S,10.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,142,56,21
A-3240639,Bing,2,3.724,Stationary traffic on I-80 from US-101 (I-80) to Treasure Island Rd (I-80) due to accident.,R,San Francisco,KSFO,53.0,77.0,30.14,10.0,WNW,12.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,623,56,18
A-3241577,Bing,2,0.084,SB 280 AT 25TH. WHI BMW -- SLOW LANE,R,San Francisco,KOAK,54.0,77.0,30.16,10.0,NE,10.0,Cloudy,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,146,57,09
A-3243580,Bing,2,0.421,Slow traffic from Duboce Ave exit [434A] to Market St / Octavia Blvd due to accident.,R,San Francisco,KSFO,56.0,57.0,30.16,10.0,WNW,14.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,359,56,16
A-3244206,Bing,2,1.682,Incident on I-80 WB near CENTER ANCHORAGE Drive with caution.,R,San Francisco,KOAK,48.0,80.0,30.17,10.0,CALM,0.0,Shallow Fog,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,134,57,02
A-3244281,Bing,2,0.397,NB 101 JNO I80. DUMP TK VS PK BLKING #2 LANE[Shared],R,San Francisco,KSFO,58.0,90.0,29.91,9.0,S,16.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,132,56,18
A-3245665,Bing,2,0.091,FULTON X GOUGH 337 #45. LFT FRONT TC DMG,R,San Francisco,KSFO,62.0,72.0,30.0,9.0,WNW,22.0,Fair / Windy,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,168,56,17
A-3245985,Bing,2,0.421,Stationary traffic from Duboce Ave exit [434A] to Market St / Octavia Blvd due to accident.,R,San Francisco,KSFO,56.0,57.0,30.16,10.0,WNW,14.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,403,56,16
A-3247954,Bing,2,0.38,NB SR1 JNO 101. 1039 MILL VALLEY TOW,R,San Francisco,KSFO,54.0,66.0,29.91,10.0,N,6.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,170,57,16
A-3249498,Bing,2,0.052,Nb 101 Jso Octavia. PER SF 1141- 2 VEH TC/[Shared],R,San Francisco,KSFO,48.0,50.0,30.25,10.0,WSW,6.0,Fair,False,True,False,False,False,True,False,False,False,True,False,Night,Night,Night,Night,140,56,21
A-3250700,Bing,2,0.058,SB 280 JNO GENEVA. 4 VEHS INV[Shared],R,San Francisco,KSFO,55.0,80.0,30.09,10.0,W,3.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,130,56,01
A-3250726,Bing,2,1.545,Slow traffic on James Lick Fwy S - US-101 S from I-80 (US-101) to I-280/Alemany Blvd (US-101) due to accident.,R,San Francisco,KSFO,51.0,77.0,30.27,10.0,W,9.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,530,57,18
A-3250885,Bing,2,0.12,Incident on 8TH ST near BRYANT ST Drive with caution.,L,San Francisco,KSFO,72.0,55.0,30.04,10.0,WNW,18.0,Fair,False,True,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,108,54,13
A-3250960,Bing,2,0.103,SB 280 AT CESAR CHAVEZ,R,San Francisco,KOAK,47.0,80.0,30.3,10.0,NE,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,127,57,02
A-3251519,Bing,2,0.032,WB 80 JEO 1ST OCC'D. RP IN GRY HOND FIT VS WHI HYUN,R,San Francisco,KOAK,50.0,46.0,30.26,10.0,CALM,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,133,57,22
A-3252793,Bing,2,0.161,Stationary traffic from Bryant St to I-80 E due to accident.,L,San Francisco,KOAK,60.0,23.0,30.22,10.0,ENE,12.0,Mostly Cloudy,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,438,57,16
A-3252818,Bing,2,0.121,HARRISON X FREMONT. VV - RHS - WHI NISS SENT - AIRBAGS DEPLOYED,L,San Francisco,KOAK,73.0,21.0,30.09,10.0,WNW,7.0,Fair,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,149,57,14
A-3253482,Bing,2,0.108,NB 1 TO NB 101 CON. VEH IN CD,R,San Francisco,KSFO,50.0,83.0,30.22,10.0,WNW,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,125,57,00
A-3254594,Bing,2,0.239,At 4th St/5th St - Accident. on the right.,R,San Francisco,KSFO,74.0,50.0,30.01,10.0,WNW,21.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15,53,13
A-3254706,Bing,2,0.027,SF FIRE DEPT VEH / UNK VEH,R,San Francisco,KSFO,59.0,53.0,29.98,10.0,NNW,5.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,128,57,18
A-3254858,Bing,2,0.009,Incident on BRYANT ST near GILBERT ST Drive with caution.,L,San Francisco,KSFO,55.0,80.0,30.1,10.0,W,7.0,Mostly Cloudy,True,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night,195,56,01
A-3256261,Bing,2,0.539,NB 101 JSO 280. WHI VOLK JETTA VS SIL TOYT SEQUOA VS BLK HOND FIT[Shared],R,San Francisco,KSFO,57.0,83.0,30.07,4.0,SW,8.0,Rain,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,131,57,22
A-3257524,Bing,2,0.099,SB 280 JNO MONTEREY. BLK SED VS RHS EMBANKMENT,R,San Francisco,KSFO,55.0,64.0,30.28,10.0,ENE,3.0,Fair,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,1545,57,11
A-3259528,Bing,2,0.772,NB 280 JSO JOHN DALY. WHI BMW 4WD VS RHS WALL,R,San Francisco,KSFO,51.0,83.0,30.22,10.0,W,12.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,168,57,23
A-3259846,Bing,2,0.675,NB 101 JSO 280. DK COL SD / SPUN OUT AND SWERVED TO RIGHT AND TCD WITH RHS WALL,R,San Francisco,KSFO,58.0,90.0,30.05,10.0,W,21.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,141,57,05
A-3260114,Bing,2,0.652,SB 101 JSO CESAR CHAV ONR. RP 1182 IN GRY LEXS SUV VS RED FORD FUSION W/ COP TO HAND BUT DECLINED 1141,R,San Francisco,KSFO,47.0,77.0,30.2,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,122,56,02
A-3261649,Bing,2,0.596,Stationary traffic on I-80 E - James Lick Fwy N from I-80 exit [433B] to exit [1] due to accident.,R,San Francisco,KSFO,54.0,75.0,30.24,10.0,WNW,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,446,56,19
A-3262884,Bing,2,0.287,Slow traffic on James Lick Fwy S - US-101 S from I-80 (US-101) to Vermont St (US-101) due to accident.,R,San Francisco,KSFO,53.0,74.0,30.25,10.0,NW,5.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,612,57,18
A-3263018,Bing,2,0.012,Incident on LYON ST near RICHARDSON AVE Drive with caution.,R,San Francisco,KSFO,70.0,33.0,30.01,10.0,WNW,12.0,Fair,False,True,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day,98,55,17
A-3264120,Bing,2,0.129,Sb 101 Jno Cesar. 2 VEHS INVOLVED : WILL TRY TO GET VEHS OFF THE FRWY,R,San Francisco,KOAK,49.0,80.0,30.32,6.0,CALM,0.0,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night,152,57,05
A-3264285,Bing,2,0.302,Stationary traffic on I-80 E - James Lick Fwy N from I-80 exit [433B] to exit [1] due to accident.,R,San Francisco,KSFO,44.0,51.0,30.1,10.0,W,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,35,56,06
A-3265716,Bing,2,1.889,Incident on I-80 EB near EMBARCADERO UC Expect delays.,R,San Francisco,KOAK,65.0,75.0,30.02,1.0,CALM,0.0,Smoke,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,78,54,18
A-3266777,Bing,2,0.331,Stationary traffic on I-80 E - James Lick Fwy N from I-80 exit [433] to exit [1] due to accident.,R,San Francisco,KSFO,54.0,72.0,30.09,10.0,W,22.0,Fair / Windy,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night,337,57,19
A-3267164,Bing,2,0.295,NB 101 JSO 9TH. SOLO VEH SPINOUT,R,San Francisco,KSFO,55.0,49.0,30.2,10.0,N,17.0,Fair,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,126,56,05
A-3268052,Bing,2,0.596,Stationary traffic on I-80 E - James Lick Fwy N from I-80 exit [433B] to exit [1] due to accident.,R,San Francisco,KSFO,60.0,78.0,30.13,10.0,W,12.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,567,56,19
